y, predicted
-1.255742325252982980e-03,-1.763850916177034378e-03
-1.376578371965494476e-03,-1.734912861138582230e-03
-1.397902296665709705e-03,-1.767457462847232819e-03
-1.639289116330108027e-03,-1.763762906193733215e-03
-1.561222532879500855e-03,-1.742780674248933792e-03
-1.461799499916633001e-03,-1.762083265930414200e-03
-1.490209271551348399e-03,-1.784594729542732239e-03
-1.625117875644916960e-03,-1.781514380127191544e-03
-1.458277394182678913e-03,-1.764424145221710205e-03
-1.273539506896488073e-03,-1.802140381187200546e-03
-1.536400082097322262e-03,-1.766156870871782303e-03
-1.586047084432070211e-03,-1.781672704964876175e-03
-1.444039311055098388e-03,-1.789668109267950058e-03
-1.461834558386912409e-03,-1.775385811924934387e-03
-1.387189581602166861e-03,-1.793424133211374283e-03
-1.479556554667854542e-03,-1.791343092918395996e-03
-1.539950179090723154e-03,-1.788258086889982224e-03
-1.181246696939502148e-03,-1.796259544789791107e-03
-1.188562126553802806e-03,-1.762443687766790390e-03
-1.387347753284967969e-03,-1.760390587151050568e-03
-1.603669711041862600e-03,-1.800263766199350357e-03
-1.185174403929967809e-03,-1.768197864294052124e-03
-1.536277572915225849e-03,-1.744244247674942017e-03
-1.093148385390444984e-03,-1.783983316272497177e-03
-1.656680289328297216e-03,-1.709788572043180466e-03
-1.270494455613376287e-03,-1.698560081422328949e-03
-1.592910120187378178e-03,-1.690460834652185440e-03
-1.426422034894528129e-03,-1.759524922817945480e-03
-1.483107056068821246e-03,-1.787354703992605209e-03
-1.461852587311645961e-03,-1.839284319430589676e-03
-1.387466019959331673e-03,-1.858939416706562042e-03
-1.656644567828048555e-03,-1.845052465796470642e-03
-1.720475582236414853e-03,-1.849922351539134979e-03
-1.401583562616288059e-03,-1.833728048950433731e-03
-1.352017425844193954e-03,-1.826494466513395309e-03
-1.493700596581027783e-03,-1.803455408662557602e-03
-1.376815095651895676e-03,-1.817395444959402084e-03
-1.415803149294720450e-03,-1.791156828403472900e-03
-1.458314223517851197e-03,-1.793362665921449661e-03
-1.514981971530933707e-03,-1.821279060095548630e-03
-1.529151541512076794e-03,-1.809189561754465103e-03
-1.422889480767062977e-03,-1.792309340089559555e-03
-1.387514334277207976e-03,-1.804888248443603516e-03
-1.468907226385462225e-03,-1.796165946871042252e-03
-1.561009141988717146e-03,-1.788350287824869156e-03
-1.398109694315874136e-03,-1.778159756213426590e-03
-1.422910843910893093e-03,-1.762637868523597717e-03
-1.706160231652423557e-03,-1.750758383423089981e-03
-1.419349080629956359e-03,-1.744982320815324783e-03
-1.238732704192383209e-03,-1.773143652826547623e-03
-1.341545500748533761e-03,-1.737662591040134430e-03
-1.440569237470435294e-03,-1.772481948137283325e-03
2.427360833922499552e-05,-1.785343512892723083e-03
-1.052660377029674809e-03,-1.666537951678037643e-03
-1.363259709370152157e-03,-1.609256491065025330e-03
-1.254042138178347587e-03,-1.553598791360855103e-03
-1.218922641541373515e-03,-1.646034419536590576e-03
-1.356365630130126031e-03,-1.700727734714746475e-03
-1.648533016768812453e-03,-1.799569465219974518e-03
-1.648587870094946582e-03,-1.831714529544115067e-03
-1.521849454816939133e-03,-1.830266322940587997e-03
-1.588776346832532172e-03,-1.866944134235382080e-03
-1.363323163639021222e-03,-1.832122914493083954e-03
-1.391529589473966891e-03,-1.839746721088886261e-03
-1.405632647180451132e-03,-1.818548887968063354e-03
-1.247198888277491202e-03,-1.801933627575635910e-03
-1.388084503560692426e-03,-1.811000052839517593e-03
-1.454957585495887662e-03,-1.779603771865367889e-03
-1.472551599990369565e-03,-1.817940268665552139e-03
-2.042569579950350919e-03,-1.794009003788232803e-03
-1.504205990444657708e-03,-1.767203211784362793e-03
-1.518332141927998058e-03,-1.789584755897521973e-03
-1.366856067321902020e-03,-1.779163256287574768e-03
-1.648638086927832567e-03,-1.790435984730720520e-03
-1.465526760112325928e-03,-1.834074966609477997e-03
-1.289307854897725914e-03,-1.847045496106147766e-03
-1.719055176694178101e-03,-1.831238158047199249e-03
-1.437304422418214482e-03,-1.819767989218235016e-03
-1.335142896546600731e-03,-1.833448186516761780e-03
-1.504273747019941763e-03,-1.803166233003139496e-03
-1.412630608354674584e-03,-1.830909866839647293e-03
-1.405632647180451132e-03,-1.812135335057973862e-03
-1.162694469964184896e-03,-1.814428251236677170e-03
-1.176975088259780587e-03,-1.828344073146581650e-03
-1.345959613742257841e-03,-1.790250185877084732e-03
-1.831154914976167300e-03,-1.787517219781875610e-03
-1.683638100705389879e-03,-1.785396132618188858e-03
-1.433834018064782676e-03,-1.767733599990606308e-03
-1.740005389967964585e-03,-1.791712362319231033e-03
-1.683767007928056074e-03,-1.734555233269929886e-03
-1.595858568742717981e-03,-1.814184710383415222e-03
-2.265253020142014850e-03,-1.807596068829298019e-03
-1.490164476878404589e-03,-1.803385093808174133e-03
-1.828925566155835663e-03,-1.826946623623371124e-03
-1.334831663820094895e-03,-1.753101591020822525e-03
-1.084199157771371588e-03,-1.805320847779512405e-03
-1.370196938005901208e-03,-1.732271164655685425e-03
-1.451368186856119525e-03,-1.774000469595193863e-03
-1.377317553355017488e-03,-1.839290838688611984e-03
-1.726371345224889022e-03,-1.855459064245223999e-03
-1.299688039262797455e-03,-1.856238115578889847e-03
-1.564204892008970189e-03,-1.863349229097366333e-03
-1.334991286425132309e-03,-1.869138330221176147e-03
-1.532464330413483341e-03,-1.830408349633216858e-03
-1.624141788455632984e-03,-1.827019266784191132e-03
-1.289094211620359217e-03,-1.834119204431772232e-03
-1.684095494179917510e-03,-1.773786731064319611e-03
-1.292653653383145709e-03,-1.805066596716642380e-03
-1.419646806723742598e-03,-1.827017869800329208e-03
-1.204622485167339708e-03,-1.795675139874219894e-03
-1.539477538403498033e-03,-1.845530234277248383e-03
-1.719185116916220656e-03,-1.833894755691289902e-03
-1.585338457921987160e-03,-1.817830838263034821e-03
-1.751078727336251653e-03,-1.848170068114995956e-03
-1.603053525779694422e-03,-1.795961055904626846e-03
-1.458406257889328147e-03,-1.811087597161531448e-03
-1.525449185789341062e-03,-1.804980449378490448e-03
-1.550154450070945341e-03,-1.812651753425598145e-03
-1.461931349875850161e-03,-1.792306546121835709e-03
-1.437228306026733932e-03,-1.853928435593843460e-03
-1.440761333541214651e-03,-1.823274884372949600e-03
-1.373723220957318069e-03,-1.808825880289077759e-03
-1.447829680132661648e-03,-1.838984433561563492e-03
-1.324370085212604612e-03,-1.798809040337800980e-03
-1.525423455168835058e-03,-1.797516830265522003e-03
-1.440787068527159005e-03,-1.783243380486965179e-03
-1.285630526935637114e-03,-1.782437320798635483e-03
-1.454907282014081867e-03,-1.750367227941751480e-03
-1.546552962595166203e-03,-1.786535605788230896e-03
-1.483107056068821246e-03,-1.752511598169803619e-03
-1.567677101946686946e-03,-1.760036218911409378e-03
-1.352687039366957814e-03,-1.763086766004562378e-03
-1.345671319516481088e-03,-1.789699308574199677e-03
-1.310364173966259210e-03,-1.768873538821935654e-03
-1.476096868634311490e-03,-1.769224647432565689e-03
-1.409131242877606797e-03,-1.788933761417865753e-03
-1.430239799534954552e-03,-1.775149721652269363e-03
-1.595838676941256336e-03,-1.755226869136095047e-03
-1.493674731007450926e-03,-1.745313405990600586e-03
-1.507765486410453035e-03,-1.760208047926425934e-03
-1.373900040038043575e-03,-1.737255603075027466e-03
-1.532380343203914577e-03,-1.731242518872022629e-03
-1.535978040299806370e-03,-1.710912212729454041e-03
-1.402083639669428903e-03,-1.732795499265193939e-03
-1.395052421196154701e-03,-1.709824427962303162e-03
-1.416197339301592580e-03,-1.720126252621412277e-03
-1.542965619347056155e-03,-1.718980260193347931e-03
-1.454934941336908120e-03,-1.726734917610883713e-03
-1.391552851510018639e-03,-1.728798728436231613e-03
-1.564082458591828416e-03,-1.726216170936822891e-03
-1.447894645842225320e-03,-1.734563615173101425e-03
-1.444376137602827173e-03,-1.754658762365579605e-03
-1.314112527270463928e-03,-1.749244984239339828e-03
-1.458470363320581858e-03,-1.727063674479722977e-03
-1.444394164306202861e-03,-1.778636127710342407e-03
-1.560526833955474136e-03,-1.745097339153289795e-03
-1.549979965696743648e-03,-1.740241423249244690e-03
-1.349343312592182851e-03,-1.752426847815513611e-03
-1.648507353236739999e-03,-1.737835817039012909e-03
-1.666163799486013002e-03,-1.726866234093904495e-03
-1.451412532402669708e-03,-1.737794838845729828e-03
-1.528885127374072670e-03,-1.758286263793706894e-03
-1.405629366868367969e-03,-1.739880535751581192e-03
-1.469022390114726063e-03,-1.747741363942623138e-03
-1.623984951323406093e-03,-1.748179085552692413e-03
-1.620432228301463447e-03,-1.728099305182695389e-03
-1.535952517904105169e-03,-1.773143187165260315e-03
-1.528911306587400201e-03,-1.761200837790966034e-03
-1.514785364502265006e-03,-1.742817461490631104e-03
-1.479653584099453745e-03,-1.735637430101633072e-03
-1.426688991147170805e-03,-1.778851728886365891e-03
-1.528912923569369529e-03,-1.740844920277595520e-03
-1.592346458979273550e-03,-1.763589214533567429e-03
-1.416139214878695636e-03,-1.731508411467075348e-03
-1.296327089257061490e-03,-1.775962766259908676e-03
-1.437310242197590345e-03,-1.760396640747785568e-03
-1.581737296474596769e-03,-1.761552412062883377e-03
-1.631046429447448017e-03,-1.756341196596622467e-03
-1.497239297030464279e-03,-1.773142255842685699e-03
-1.507777502001289138e-03,-1.779568381607532501e-03
-1.335077062710388150e-03,-1.780140679329633713e-03
-1.430254878344861414e-03,-1.760703045874834061e-03
-1.997445213722102552e-03,-1.784134190529584885e-03
-2.661073532356163403e-03,-1.748569309711456299e-03
-2.009834622699746640e-03,-1.606159377843141556e-03
-1.486645875455860563e-03,-1.547496765851974487e-03
-1.582230089985455510e-03,-1.547154039144515991e-03
-1.387503877787441041e-03,-1.602349337190389633e-03
-1.284930359835938490e-03,-1.694061327725648880e-03
-1.231947052838345408e-03,-1.750419847667217255e-03
-1.507856854046329444e-03,-1.773302908986806870e-03
-1.642220791190820550e-03,-1.848835498094558716e-03
-6.943939951588072113e-04,-1.815422438085079193e-03
-1.875057962901969600e-03,-1.696394756436347961e-03
-1.447729883292072977e-03,-1.604679040610790253e-03
-1.362988687675323893e-03,-1.651152968406677246e-03
-1.324118357226651685e-03,-1.700895372778177261e-03
-1.603193593633238856e-03,-1.766890287399291992e-03
-1.507801377551995980e-03,-1.812602858990430832e-03
-1.737517082597442829e-03,-1.867416780441999435e-03
-1.755320762179426010e-03,-1.875091809779405594e-03
-1.231965065689685692e-03,-1.845916733145713806e-03
-1.635109222383807591e-03,-1.833400223404169083e-03
-1.256802345750214923e-03,-1.796589232981204987e-03
-1.377074805184851569e-03,-1.800873782485723495e-03
-1.500775343970685467e-03,-1.818723045289516449e-03
-1.391228706164472596e-03,-1.829873770475387573e-03
-1.592669486286499249e-03,-1.843683421611785889e-03
-1.465402176708366019e-03,-1.846633851528167725e-03
-1.398296271541724046e-03,-1.848048996180295944e-03
-1.960086659791004590e-03,-1.814716029912233353e-03
-1.090548632447353164e-03,-1.757210586220026016e-03
-1.218073354421652689e-03,-1.705593429505825043e-03
-1.394809381205777124e-03,-1.644654665142297745e-03
-9.145706209732767803e-04,-1.703867223113775253e-03
-1.338489238044435507e-03,-1.557530835270881653e-03
-1.557158138236050971e-03,-1.615494955331087112e-03
-1.536008535848879322e-03,-1.662349328398704529e-03
-1.567758397040301720e-03,-1.740414649248123169e-03
-1.444301942539045558e-03,-1.812619157135486603e-03
-1.504271835916505670e-03,-1.849253196269273758e-03
-1.437248088199504035e-03,-1.861787401139736176e-03
-1.546598254193927782e-03,-1.865490339696407318e-03
-1.416080041790117707e-03,-1.846834085881710052e-03
-1.289107544084863808e-03,-1.826630439609289169e-03
-1.416115084880810405e-03,-1.802023965865373611e-03
-1.430225756424937907e-03,-1.816097646951675415e-03
-1.525407613494853118e-03,-1.802560873329639435e-03
-1.592357505834444400e-03,-1.776106189936399460e-03
-1.543086309367282163e-03,-1.773964148014783859e-03
-1.458421268903386430e-03,-1.795247662812471390e-03
-1.507791622210449042e-03,-1.780839636921882629e-03
-1.493686679139802050e-03,-1.773985102772712708e-03
-1.514846598138103965e-03,-1.752922311425209045e-03
-1.483107056068821246e-03,-1.770847942680120468e-03
-1.412570254268274983e-03,-1.744900364428758621e-03
-1.458422664349305186e-03,-1.742148771882057190e-03
-1.409057543567501141e-03,-1.751127187162637711e-03
-1.518363497355891285e-03,-1.730391290038824081e-03
-1.588883852681629866e-03,-1.748751848936080933e-03
-1.356147990624062202e-03,-1.722054090350866318e-03
-1.592405112665150942e-03,-1.738348975777626038e-03
-1.567743442558272929e-03,-1.752000767737627029e-03
-1.514886355720675799e-03,-1.746404916048049927e-03
-1.595946627353757481e-03,-1.764692366123199463e-03
-1.514860285745500430e-03,-1.745697110891342163e-03
-1.490163778326419452e-03,-1.773145049810409546e-03
-1.479578645047685027e-03,-1.765253487974405289e-03
-1.366670315600629348e-03,-1.750224735587835312e-03
-1.394917979987355013e-03,-1.742477528750896454e-03
-1.472526236698544272e-03,-1.764891669154167175e-03
-1.581859276475239967e-03,-1.750748604536056519e-03
-1.380807727814333495e-03,-1.722949557006359100e-03
-1.472526535798751330e-03,-1.748623326420783997e-03
-1.493687352024832731e-03,-1.749651506543159485e-03
-1.465508124019596157e-03,-1.732016913592815399e-03
-1.553606103353467188e-03,-1.724795438349246979e-03
-1.546632180107040434e-03,-1.714106649160385132e-03
-1.493654768539183107e-03,-1.727121416479349136e-03
-1.536023119973140873e-03,-1.719988416880369186e-03
-1.511296668458163685e-03,-1.707678660750389099e-03
-1.486670650167118543e-03,-1.712755765765905380e-03
-1.144386782485167864e-03,-1.723468769341707230e-03
-1.483107056068821246e-03,-1.699566375464200974e-03
-1.469003283896868012e-03,-1.765115186572074890e-03
-1.525417176860056814e-03,-1.742328982800245285e-03
-1.486633198416157211e-03,-1.749511342495679855e-03
-1.359691201899927444e-03,-1.756816171109676361e-03
-1.729912991183612300e-03,-1.776749268174171448e-03
-1.511288103632016117e-03,-1.752300187945365906e-03
-1.507797728537682612e-03,-1.811128575354814529e-03
-1.539545671147353207e-03,-1.780557446181774139e-03
-1.557191116599131913e-03,-1.775796525180339813e-03
-1.384313642940269030e-03,-1.758449710905551910e-03
-1.712403516217509639e-03,-1.775144133716821671e-03
-1.483107056068821246e-03,-1.759360078722238541e-03
-1.539575206577612496e-03,-1.802440267056226730e-03
-1.416043539091184746e-03,-1.760339364409446716e-03
-1.387819073682321084e-03,-1.763839740306138992e-03
-1.285510450706155031e-03,-1.780979800969362259e-03
-1.398456313378086246e-03,-1.747150905430316925e-03
-1.507792668794968177e-03,-1.795539632439613342e-03
-1.514847271023214443e-03,-1.778402831405401230e-03
-1.437257162829715584e-03,-1.766953151673078537e-03
-1.525426146442935768e-03,-1.765798311680555344e-03
-1.518375955462352876e-03,-1.769581809639930725e-03
-1.401982854304482376e-03,-1.756915822625160217e-03
-1.454894528517657569e-03,-1.744409091770648956e-03
-1.504265255618788145e-03,-1.743517350405454636e-03
-1.504266152691244177e-03,-1.724245492368936539e-03
-1.384360418471716541e-03,-1.713288947939872742e-03
-1.384379953334270935e-03,-1.704020891338586807e-03
-1.186984329270629294e-03,-1.722231507301330566e-03
-1.391504375591784675e-03,-1.705732662230730057e-03
-1.560602791951777287e-03,-1.744403038173913956e-03
-1.345706915370472028e-03,-1.719722058624029160e-03
-1.511283942635170425e-03,-1.734500750899314880e-03
-1.465495507608135899e-03,-1.780643593519926071e-03
-1.490151426858708208e-03,-1.780848018825054169e-03
-1.440840234715887874e-03,-1.780850347131490707e-03
-1.257703099154400391e-03,-1.773477531969547272e-03
-1.567595379778497031e-03,-1.765558496117591858e-03
-1.423215817253978060e-03,-1.806609798222780228e-03
-1.458498618404148114e-03,-1.775408163666725159e-03
-1.560554686136030609e-03,-1.777608413249254227e-03
-1.630984571463792773e-03,-1.754337456077337265e-03
-1.451409624627764518e-03,-1.764203421771526337e-03
-1.497193908650707155e-03,-1.787801273167133331e-03
-1.472576836526730010e-03,-1.772510819137096405e-03
-1.307020143765155046e-03,-1.757640857249498367e-03
-1.409141433604191654e-03,-1.737249083817005157e-03
-1.437347389241446427e-03,-1.776011195033788681e-03
-1.490146359359135466e-03,-1.773808151483535767e-03
-1.507780162122207600e-03,-1.748697832226753235e-03
-1.405634600431255720e-03,-1.756167039275169373e-03
-1.525339003806696833e-03,-1.741760410368442535e-03
-1.363439744103128216e-03,-1.759053207933902740e-03
-1.578114198717631795e-03,-1.738642808049917221e-03
-1.493665415290363003e-03,-1.741812564432621002e-03
-1.479587528533358445e-03,-1.762338448315858841e-03
-1.592211640220700950e-03,-1.747729722410440445e-03
-1.567593591867635786e-03,-1.723557710647583008e-03
-1.535920081821868805e-03,-1.746952999383211136e-03
-1.486628297091480795e-03,-1.750111114233732224e-03
-1.486628321936893848e-03,-1.747512724250555038e-03
-1.461944098878672571e-03,-1.725287176668643951e-03
-1.462015419106325051e-03,-1.721600070595741272e-03
-1.476065070893120513e-03,-1.716802828013896942e-03
-1.458460455733491274e-03,-1.700904686003923416e-03
-1.493634155457816085e-03,-1.700597349554300308e-03
